exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs12679556	-0.0458333333333333	0.075	0.541126024471668
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs1294410	-0.084	0.072	0.243345009148762
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs1358980	0.122222222222222	0.0666666666666667	0.0667530151696345
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs1440372	-0.180952380952381	0.0857142857142857	0.0347627626222285
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs1443512	-0.0538461538461538	0.0961538461538462	0.575479437698054
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs1569135	-0.0333333333333333	0.075	0.65672128656377
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs17451107	-0.0304347826086957	0.0782608695652174	0.697358341877476
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs1936805	-0.0578947368421053	0.0473684210526316	0.221623602459393
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs2071449	-0.072	0.168	0.668235141795249
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs2294239	-0.045	0.09	0.617075077451974
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs2371767	-0.221739130434783	0.182608695652174	0.22463863892378
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs2645294	-0.0826086956521739	0.0782608695652174	0.291171315245308
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs2820443	0.0230769230769231	0.0692307692307692	0.738882680363527
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs3902751	0.00869565217391304	0.0782608695652174	0.911528237909377
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs4081724	0.0607142857142857	0.1	0.543756110575491
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs459193	0	0.0961538461538462	1
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs714515	-0.0368421052631579	0.0947368421052632	0.697358341877476
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs7801581	0	0.0782608695652174	1
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	rs998584	0.0896551724137931	0.0827586206896552	0.278660494899244
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	All - Inverse variance weighted	-0.0155115419969158	0.0160671645660634	0.334335111791825
Shungin WHR EU sex combined 26 SNPs	X-11317 || id:496	Shungin WHR EU sex combined 26 SNPs	496	7362	All - MR Egger	0.0698414425800347	0.0922229680555463	0.456552734946888
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs10195252	-0.085	0.175	0.627169753539399
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs10245353	0.259259259259259	0.162962962962963	0.11163003635549
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs10783615	-0.0742857142857143	0.148571428571429	0.617075077451974
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs10842707	-0.137037037037037	0.155555555555556	0.378343594395944
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs1106529	0.178571428571429	0.128571428571429	0.164866539747909
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs1128249	-0.114285714285714	0.166666666666667	0.492893296439634
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs12679556	0.0583333333333333	0.15	0.697358341877476
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs1294410	-0.288	0.14	0.0396724862659754
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs1358980	-0.0518518518518519	0.125925925925926	0.680511892901687
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs1440372	0.142857142857143	0.166666666666667	0.391365938307552
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs1443512	-0.0692307692307692	0.161538461538462	0.668235141795249
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs1569135	0.0791666666666667	0.141666666666667	0.57628216259003
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs17451107	-0.2	0.152173913043478	0.188750072903293
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs1936805	-0.0368421052631579	0.0894736842105263	0.680511892901687
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs2071449	-0.084	0.256	0.742817152223402
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs2294239	-0.14	0.175	0.423710797166793
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs2371767	-0.430434782608696	0.278260869565217	0.121893390512243
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs2645294	0.0478260869565217	0.147826086956522	0.746294336814333
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs2820443	0.0807692307692308	0.138461538461538	0.559668927199412
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs3902751	0.2	0.156521739130435	0.201327791983001
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs4081724	0.0142857142857143	0.196428571428571	0.942023145513678
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs459193	0.215384615384615	0.157692307692308	0.17198490049961
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs714515	-0.0157894736842105	0.184210526315789	0.931693545566772
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs7801581	0.334782608695652	0.160869565217391	0.0374264852087807
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	rs998584	-0.0517241379310345	0.137931034482759	0.707660466654552
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	All - Inverse variance weighted	0.00404179831541615	0.031165555648581	0.896813283736779
Shungin WHR EU sex combined 26 SNPs	1-linoleoylglycerophosphoethanolamine* || id:497	Shungin WHR EU sex combined 26 SNPs	497	7369	All - MR Egger	-0.0159444686989792	0.184550048799195	0.931899012346906
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs10195252	0.035	0.09	0.697358341877476
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs10245353	-0.0148148148148148	0.1	0.882225851923449
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs10783615	0.0657142857142857	0.0771428571428571	0.394296323068415
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs10842707	-0.0777777777777778	0.0962962962962963	0.419267732920394
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs1106529	0.117857142857143	0.0928571428571428	0.204358769913803
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs1128249	0.0380952380952381	0.0857142857142857	0.65672128656377
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs12679556	-0.0208333333333333	0.108333333333333	0.847501193268095
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs1294410	0.052	0.072	0.47015786285767
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs1358980	0.12962962962963	0.0888888888888889	0.144748686602996
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs1440372	-0.10952380952381	0.119047619047619	0.357572759228743
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs1443512	0.00384615384615385	0.1	0.969319696640591
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs1569135	-0.0208333333333333	0.075	0.78118295086715
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs17451107	0.0391304347826087	0.0782608695652174	0.617075077451974
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs1936805	-0.00789473684210526	0.0473684210526316	0.867632334778193
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs2071449	-0.2	0.188	0.287405814744335
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs2294239	0.07	0.09	0.436700030722758
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs2371767	-0.108695652173913	0.204347826086957	0.594784941477696
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs2645294	0.0130434782608696	0.0782608695652174	0.867632334778193
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs2820443	-0.1	0.0730769230769231	0.171180318164682
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs3902751	-0.0260869565217391	0.11304347826087	0.817494086363381
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs4081724	-0.0535714285714286	0.1	0.592156028908923
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs459193	0.0384615384615385	0.1	0.700522394103849
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs714515	-0.110526315789474	0.0947368421052632	0.243345009148763
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs7801581	0.0782608695652174	0.11304347826087	0.488744120386507
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	rs998584	0.151724137931034	0.0862068965517241	0.0784078065749653
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	All - Inverse variance weighted	0.0108851601742989	0.0175625251350169	0.535392951837841
Shungin WHR EU sex combined 26 SNPs	X-11327 || id:498	Shungin WHR EU sex combined 26 SNPs	498	7229	All - MR Egger	0.0562299390234984	0.0946960092075498	0.558445210067347
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs10195252	-0.02	0.135	0.882225851923449
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs10245353	0.0407407407407407	0.133333333333333	0.759943064406937
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs10783615	0.194285714285714	0.125714285714286	0.122236355448012
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs10842707	-0.140740740740741	0.12962962962963	0.277605418363564
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs1106529	0.0892857142857143	0.125	0.475050524053953
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs1128249	-0.019047619047619	0.128571428571429	0.882225851923449
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs12679556	-0.075	0.145833333333333	0.607052248071005
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs1294410	-0.104	0.108	0.335566110230856
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs1358980	0.311111111111111	0.125925925925926	0.0134891037280277
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs1440372	0.0809523809523809	0.166666666666667	0.627169753539399
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs1443512	0.373076923076923	0.134615384615385	0.0055810915679557
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs1569135	-0.0583333333333333	0.1125	0.604096542957154
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs17451107	-0.0391304347826087	0.117391304347826	0.738882680363527
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs1936805	-0.0710526315789474	0.0710526315789474	0.317310507862914
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs2071449	0.072	0.276	0.79419309581406
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs2294239	0.3	0.135	0.0262682913820423
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs2371767	0.11304347826087	0.304347826086957	0.710318348253685
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs2645294	-0.0434782608695652	0.117391304347826	0.711106547594804
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs2820443	-0.0115384615384615	0.134615384615385	0.931693545566772
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs3902751	0.0869565217391304	0.156521739130435	0.578514721507944
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs4081724	-0.296428571428571	0.164285714285714	0.0711767966609922
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs459193	-0.130769230769231	0.134615384615385	0.331334906503133
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs714515	-0.0473684210526316	0.142105263157895	0.738882680363527
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs7801581	-0.239130434782609	0.156521739130435	0.126567721473707
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	rs998584	0.237931034482759	0.117241379310345	0.042416367821228
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	All - Inverse variance weighted	0.0161697940479862	0.0319858494315272	0.613186905567819
Shungin WHR EU sex combined 26 SNPs	X-11334 || id:499	Shungin WHR EU sex combined 26 SNPs	499	5211	All - MR Egger	0.000913958960710299	0.179960167530018	0.995991616078268
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs10195252	0.075	0.125	0.548506235500147
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs10245353	0.0407407407407407	0.1	0.68370878740079
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs10783615	0.0571428571428571	0.0971428571428571	0.556374370426907
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs10842707	-0.0481481481481481	0.0962962962962963	0.617075077451974
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs1106529	-0.0142857142857143	0.0928571428571428	0.877731041501716
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs1128249	0.0380952380952381	0.119047619047619	0.74896833055336
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs12679556	-0.00833333333333333	0.108333333333333	0.938684739206775
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs1294410	-0.016	0.1	0.872881074217134
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs1358980	0.0222222222222222	0.0925925925925926	0.810330256604408
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs1440372	-0.0142857142857143	0.119047619047619	0.904483147958832
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs1443512	-0.0538461538461538	0.1	0.590258451314772
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs1569135	-0.075	0.104166666666667	0.471524995558502
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs17451107	0.00869565217391304	0.108695652173913	0.936237255972025
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs1936805	0.0868421052631579	0.0657894736842105	0.186835017986944
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs2071449	0.028	0.192	0.884052961004678
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs2294239	-0.115	0.125	0.357572759228743
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs2371767	-0.117391304347826	0.208695652173913	0.57377540363273
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs2645294	-0.0869565217391304	0.108695652173913	0.423710797166793
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs2820443	-0.0923076923076923	0.1	0.355967119733731
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs3902751	0.0739130434782609	0.11304347826087	0.513210927875975
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs4081724	0.0107142857142857	0.128571428571429	0.933586496294755
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs459193	-0.0846153846153846	0.1	0.397466925422593
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs714515	0.131578947368421	0.131578947368421	0.317310507862914
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs7801581	0.0347826086956522	0.11304347826087	0.75831647352629
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	rs998584	0.0896551724137931	0.103448275862069	0.386124674283814
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	All - Inverse variance weighted	0.00421854407074826	0.0212644389271005	0.842743913032139
Shungin WHR EU sex combined 26 SNPs	3-dehydrocarnitine* || id:500	Shungin WHR EU sex combined 26 SNPs	500	7361	All - MR Egger	0.112889154772868	0.125449736995817	0.377512147978089
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs10195252	0.02	0.185	0.913909936512377
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs10245353	0.159259259259259	0.174074074074074	0.360247481293129
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs10783615	0.197142857142857	0.157142857142857	0.209643815051784
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs10842707	-0.2	0.166666666666667	0.230139340443416
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs1106529	0.00357142857142857	0.157142857142857	0.981867820961016
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs1128249	0.0238095238095238	0.176190476190476	0.892505031135259
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs12679556	-0.1375	0.1875	0.463355149269596
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs1294410	-0.084	0.148	0.570328634657464
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs1358980	0.144444444444444	0.155555555555556	0.353111234506006
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs1440372	0.119047619047619	0.20952380952381	0.569911515965334
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs1443512	0.103846153846154	0.173076923076923	0.548506235500147
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs1569135	0.191666666666667	0.15	0.201327791983001
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs17451107	-0.2	0.160869565217391	0.213778211996613
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs1936805	-0.197368421052632	0.0947368421052632	0.0372208503797727
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs2071449	0.308	0.312	0.323554655973369
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs2294239	-0.04	0.185	0.828819213786263
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs2371767	-0.243478260869565	0.339130434782609	0.472788907323068
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs2645294	-0.121739130434783	0.156521739130435	0.436700030722758
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs2820443	-0.0384615384615385	0.146153846153846	0.7924288824046
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs3902751	0.343478260869565	0.195652173913043	0.0791643267222244
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs4081724	-0.0464285714285714	0.203571428571429	0.819591685650043
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs459193	-0.123076923076923	0.169230769230769	0.467058901715173
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs714515	-0.0157894736842105	0.194736842105263	0.93537747125395
Shungin WHR EU sex combined 26 SNPs	Pyroglutamine* || id:501	Shungin WHR EU sex combined 26 SNPs	501	7354	rs7801581	0.230434782608696	0.195652173913043	0.238885210088559
